Image Pair,RGB Score,Thermal Score
03896.png,0.7,0.7
04135.png,0.7,0.9
02544.png,0.7,0.4
03882.png,0.7,0.3
00353.png,0.3,0.5
00435.png,0.4,0.4
02222.png,0.6,0.8
01703.png,0.4,0.8
03114.png,0.7,0.8
03672.png,0.7,0.6
01065.png,0.8,0.4
01071.png,0.8,0.8
04109.png,0.7,0.3
03666.png,0.7,0.7
02578.png,0.9,0.8
03100.png,0.9,0.8
00409.png,0.7,0.3
01717.png,0.9,0.7
01298.png,0.7,0.7
00186.png,0.7,0.6
02949.png,0.7,0.7
02791.png,0.8,0.7
00838.png,0.3,0.6
02785.png,0.7,0.8
00192.png,0.7,0.9
02975.png,1.0,0.4
00804.png,0.4,0.6
00810.png,0.8,0.7
02961.png,0.7,0.6
02752.png,0.8,0.5
00145.png,0.7,0.4
00623.png,0.6,0.6
02034.png,0.9,0.4
02020.png,0.9,0.6
01529.png,0.9,0.7
00637.png,0.3,0.8
00151.png,0.7,0.8
02746.png,0.3,0.4
03458.png,0.8,0.5
00179.png,0.8,0.9
01267.png,0.7,0.4
03470.png,0.4,0.9
03316.png,0.8,0.6
02008.png,0.9,0.9
01501.png,1.0,0.7
01515.png,0.7,0.7
03302.png,0.8,0.9
03464.png,0.8,0.7
01273.png,0.8,0.7
02183.png,1.0,0.5
00794.png,0.7,0.7
00958.png,0.6,0.9
00780.png,0.8,0.6
03289.png,0.8,0.7
02197.png,0.8,0.8
02829.png,0.7,0.7
02801.png,0.4,0.3
00970.png,0.8,0.4
00964.png,0.8,0.8
02815.png,0.8,0.8
03538.png,0.9,0.9
02626.png,0.6,0.8
00031.png,0.7,0.7
00757.png,0.7,0.6
01449.png,0.7,0.6
02140.png,0.7,0.6
02154.png,0.9,0.6
00743.png,0.8,0.4
00025.png,0.4,0.4
02632.png,0.7,0.6
01313.png,0.9,0.7
03504.png,0.9,0.3
03262.png,0.7,0.6
01475.png,0.7,0.5
01461.png,0.7,0.7
02168.png,0.7,0.6
03276.png,0.9,0.6
03510.png,0.9,0.9
01307.png,0.4,0.7
00019.png,0.7,0.6
00596.png,0.8,0.3
01850.png,0.7,0.9
01688.png,0.9,0.8
02381.png,0.9,0.8
04096.png,0.8,0.8
03921.png,0.7,0.3
04082.png,0.8,0.9
03935.png,0.7,0.3
02395.png,0.7,0.6
00582.png,0.6,0.3
01844.png,0.4,0.7
03909.png,0.7,0.8
01878.png,0.6,0.3
02342.png,0.7,0.6
00555.png,0.7,0.6
01893.png,0.6,0.3
00233.png,0.7,0.3
02424.png,0.7,0.6
04055.png,0.7,0.7
02430.png,0.9,0.4
04041.png,0.8,0.7
00227.png,0.4,0.7
01139.png,0.6,0.6
00541.png,0.7,0.3
01887.png,0.7,0.3
03048.png,0.6,0.3
02356.png,0.9,0.7
01677.png,0.9,0.4
00569.png,0.6,0.6
03060.png,0.7,0.8
02418.png,1.0,0.8
03706.png,0.8,0.7
04069.png,0.8,0.8
01111.png,0.4,0.6
01105.png,0.4,0.4
03712.png,0.7,0.7
03074.png,0.7,0.9
01663.png,0.8,0.7
03713.png,0.8,0.8
01104.png,0.4,0.4
01662.png,0.9,0.9
03075.png,0.7,0.3
03061.png,0.7,0.8
00568.png,0.7,0.3
01676.png,0.9,0.6
01110.png,0.7,0.6
04068.png,0.7,0.8
03707.png,0.8,0.8
02419.png,0.9,0.5
01138.png,0.6,0.6
00226.png,0.7,0.7
04040.png,0.7,0.9
02431.png,0.9,0.6
02357.png,0.7,0.9
03049.png,0.3,0.3
01886.png,0.6,0.3
00540.png,0.6,0.3
01892.png,0.7,0.3
00554.png,0.6,0.6
02343.png,0.8,0.6
04054.png,0.8,0.9
02425.png,0.9,0.3
00232.png,0.4,0.8
03908.png,0.8,0.8
01879.png,0.6,0.3
03934.png,0.7,0.9
04083.png,0.8,0.8
01845.png,0.7,0.9
00583.png,0.4,0.3
02394.png,0.9,0.6
02380.png,0.9,0.8
01689.png,0.8,0.8
01851.png,0.7,0.8
00597.png,0.7,0.3
03920.png,0.7,0.8
04097.png,0.8,0.8
03277.png,0.7,0.3
02169.png,0.9,0.6
01460.png,0.7,0.6
00018.png,0.3,0.4
01306.png,0.7,0.7
03511.png,0.7,0.7
03505.png,0.8,0.8
01312.png,0.4,0.9
01474.png,0.7,0.5
03263.png,0.9,0.8
00742.png,0.7,0.3
02155.png,0.8,0.6
02633.png,0.7,0.6
00024.png,0.4,0.6
00030.png,0.3,0.6
02627.png,0.7,0.8
03539.png,0.6,0.9
02141.png,0.9,0.6
01448.png,0.7,0.4
00756.png,0.9,0.6
00965.png,0.8,0.8
02814.png,0.8,0.8
02800.png,0.4,0.8
00971.png,0.7,0.4
02196.png,0.8,0.8
03288.png,0.8,0.7
00781.png,0.8,0.4
00959.png,0.8,0.6
02828.png,0.8,0.8
00795.png,0.3,0.4
02182.png,0.8,0.4
03303.png,0.8,0.7
01514.png,0.8,0.3
01272.png,0.7,0.5
03465.png,0.9,0.6
03471.png,0.8,0.5
01266.png,0.7,0.6
00178.png,0.7,0.6
01500.png,0.8,0.4
02009.png,0.9,0.4
03317.png,0.8,0.7
00636.png,0.7,0.7
01528.png,0.7,0.7
02021.png,0.9,0.6
03459.png,0.8,0.8
02747.png,0.4,0.4
00150.png,0.8,0.8
00144.png,0.7,0.4
02753.png,0.9,0.4
02035.png,0.9,0.6
00622.png,0.6,0.3
00811.png,0.7,0.7
02960.png,0.7,0.6
02974.png,0.3,0.3
00805.png,0.3,0.6
00193.png,0.4,0.7
02784.png,0.8,0.6
02790.png,0.8,0.9
02948.png,0.7,0.7
00187.png,0.7,0.3
01299.png,0.7,0.7
00839.png,0.4,0.9
02579.png,0.9,0.5
03667.png,0.7,0.9
04108.png,0.7,0.7
01070.png,0.8,0.4
01716.png,0.9,0.7
00408.png,0.4,0.3
03101.png,0.6,0.5
03115.png,0.7,0.9
01702.png,0.8,0.8
01064.png,0.6,0.8
03673.png,0.8,0.8
00352.png,0.3,0.6
03883.png,0.7,0.9
02545.png,0.7,0.7
04134.png,0.8,0.8
02223.png,0.7,0.6
00434.png,0.3,0.9
00420.png,0.7,0.9
03129.png,0.9,0.8
02237.png,0.6,0.7
03897.png,0.8,0.8
02551.png,0.7,0.7
04120.png,0.6,0.2
00346.png,0.2,0.5
01058.png,0.5,0.4
01919.png,0.6,0.8
03868.png,0.7,0.6
03698.png,0.7,0.7
03840.png,0.6,0.8
02586.png,0.9,0.9
00391.png,0.7,0.6
01931.png,0.6,0.8
01925.png,0.7,0.8
00385.png,0.3,0.6
03854.png,0.7,0.8
02592.png,1.0,0.4
01933.png,0.7,0.3
00393.png,0.7,0.6
02584.png,0.8,0.6
03842.png,0.7,0.8
02590.png,0.9,0.9
03856.png,0.7,0.3
00387.png,0.7,0.4
01099.png,0.3,0.5
01927.png,0.4,0.8
00436.png,0.6,0.6
01728.png,0.8,0.7
02221.png,0.7,0.6
04136.png,0.7,0.7
03659.png,0.8,0.6
02547.png,0.7,0.6
03881.png,0.8,0.9
00350.png,0.3,0.6
00344.png,0.3,0.4
04122.png,0.6,0.3
02553.png,0.9,0.6
03895.png,0.7,0.8
02235.png,1.0,0.7
00422.png,0.4,0.4
03103.png,0.7,0.4
01714.png,0.9,0.7
01072.png,0.7,0.9
03665.png,0.7,0.5
03671.png,0.3,0.6
01066.png,0.8,0.4
00378.png,0.3,0.5
01700.png,0.6,0.3
02209.png,0.8,0.4
03117.png,0.7,0.4
03498.png,0.8,0.5
02786.png,0.8,0.7
00191.png,0.3,0.5
00185.png,0.7,0.3
02792.png,0.7,0.9
02962.png,0.7,0.6
00813.png,0.8,0.6
00807.png,0.3,0.6
02976.png,1.0,0.6
00152.png,0.3,0.8
02745.png,0.8,0.4
02023.png,0.9,0.6
00634.png,0.7,0.3
00620.png,0.7,0.3
03329.png,0.9,0.6
02037.png,0.9,0.6
02751.png,0.9,0.4
02989.png,0.3,0.6
00146.png,0.7,0.5
01258.png,0.8,0.8
02779.png,0.9,0.6
03467.png,0.7,0.8
01270.png,0.8,0.6
01516.png,0.7,0.7
00608.png,0.6,0.6
03301.png,0.7,0.9
03315.png,0.8,0.9
01502.png,0.9,0.7
01264.png,0.3,0.8
03473.png,0.6,0.9
00783.png,0.7,0.8
02194.png,0.8,0.8
02180.png,0.8,0.8
01489.png,0.7,0.6
00797.png,0.8,0.8
02816.png,0.8,0.9
00967.png,0.8,0.7
00973.png,0.7,0.6
02802.png,0.8,0.6
01338.png,0.8,0.5
00026.png,0.5,0.7
02631.png,0.9,0.6
02157.png,0.8,0.5
03249.png,0.7,0.3
00740.png,0.7,0.6
00998.png,0.5,0.6
00754.png,0.8,0.3
02143.png,0.9,0.7
02625.png,0.7,0.7
00032.png,0.7,0.7
03513.png,0.9,0.4
01304.png,0.7,0.9
01462.png,0.7,0.5
03275.png,0.9,0.9
03261.png,0.7,0.8
00768.png,0.9,0.3
01476.png,0.7,0.5
01310.png,0.8,0.5
03507.png,0.4,0.6
02619.png,0.8,0.9
02396.png,0.9,0.4
03088.png,0.5,0.7
00581.png,0.8,0.5
01847.png,0.7,0.6
04081.png,0.7,0.8
03936.png,0.7,0.7
04095.png,0.7,0.8
03922.png,0.7,0.3
00595.png,0.7,0.3
01853.png,0.7,0.8
02382.png,0.9,0.9
00542.png,0.3,0.6
01884.png,0.7,0.3
02355.png,0.9,0.5
02433.png,1.0,0.9
04042.png,0.7,0.8
00224.png,0.3,0.4
00230.png,0.7,0.7
02427.png,0.9,0.8
03739.png,0.3,0.4
04056.png,0.7,0.9
02341.png,0.7,0.7
01648.png,0.8,0.3
00556.png,0.6,0.7
01890.png,0.7,0.4
03077.png,0.7,0.6
02369.png,0.9,0.6
01660.png,0.9,0.5
00218.png,0.8,0.3
01106.png,0.6,0.5
03711.png,0.7,0.8
03705.png,0.8,0.8
01112.png,0.3,0.7
01674.png,0.9,0.6
03063.png,0.7,0.8
01113.png,0.5,0.6
03704.png,0.7,0.8
03062.png,0.6,0.6
01675.png,1.0,0.6
01661.png,0.8,0.9
02368.png,0.9,0.6
03076.png,0.6,0.3
03710.png,0.7,0.8
01107.png,0.7,0.7
00219.png,0.7,0.6
04057.png,0.7,0.7
03738.png,0.9,0.3
02426.png,0.9,0.6
00231.png,0.4,0.4
01891.png,0.6,0.5
00557.png,0.6,0.6
01649.png,0.7,0.8
02340.png,0.7,0.6
02354.png,0.4,0.8
01885.png,0.6,0.3
00543.png,0.3,0.3
00225.png,0.8,0.7
04043.png,0.7,0.7
02432.png,0.9,0.6
03923.png,0.7,0.3
04094.png,0.7,0.8
02383.png,0.9,0.8
01852.png,0.7,0.8
00594.png,0.7,0.3
01846.png,0.8,0.7
00580.png,0.8,0.6
03089.png,0.9,0.6
02397.png,0.9,0.6
03937.png,0.7,0.7
04080.png,0.8,0.8
01477.png,0.7,0.4
00769.png,0.8,0.9
03260.png,0.7,0.8
02618.png,0.6,0.8
03506.png,0.8,0.7
01311.png,0.7,0.6
01305.png,0.8,0.6
03512.png,0.7,0.8
03274.png,0.9,0.6
01463.png,0.7,0.5
02142.png,0.9,0.6
00755.png,0.7,0.4
00033.png,0.3,0.7
02624.png,1.0,0.6
02630.png,0.6,0.6
00027.png,0.4,0.6
01339.png,0.8,0.4
00999.png,0.5,0.7
00741.png,0.6,0.8
03248.png,0.7,0.5
02156.png,0.8,0.6
00972.png,0.7,0.6
02803.png,0.8,0.6
02817.png,0.7,0.9
00966.png,0.7,0.8
00796.png,0.6,0.3
01488.png,0.8,0.5
02181.png,0.8,0.4
02195.png,0.8,0.8
00782.png,0.6,0.7
01503.png,0.8,0.4
03314.png,0.8,0.7
03472.png,0.6,0.8
01265.png,0.7,0.3
01271.png,0.7,0.6
03466.png,0.9,0.3
02778.png,0.6,0.7
03300.png,0.7,0.7
00609.png,0.8,0.7
01517.png,0.8,0.7
02036.png,0.9,0.6
03328.png,1.0,0.7
00621.png,0.3,0.8
01259.png,0.8,0.8
00147.png,0.7,0.8
02988.png,0.4,0.6
02750.png,0.8,0.5
02744.png,0.8,0.3
00153.png,0.4,0.8
00635.png,0.7,0.5
02022.png,0.9,0.6
00806.png,0.8,0.8
02977.png,0.8,0.8
02963.png,0.7,0.5
00812.png,0.3,0.6
02793.png,0.9,0.5
00184.png,0.8,0.4
00190.png,0.4,0.3
02787.png,0.8,0.7
03499.png,0.8,0.3
00379.png,0.4,0.5
01067.png,0.7,0.4
03670.png,0.8,0.8
03116.png,0.9,0.3
02208.png,0.7,0.8
01701.png,0.9,0.3
01715.png,0.9,0.7
03102.png,0.7,0.3
03664.png,0.8,0.7
01073.png,0.3,0.4
03894.png,0.7,0.8
02552.png,0.7,0.7
04123.png,0.8,0.7
00345.png,0.3,0.5
00423.png,0.8,0.6
02234.png,0.7,0.6
02220.png,0.7,0.8
01729.png,0.9,0.7
00437.png,0.4,0.5
00351.png,0.3,0.8
03880.png,0.7,0.3
02546.png,0.7,0.6
03658.png,0.7,0.3
04137.png,0.7,0.8
01098.png,0.8,0.4
00386.png,0.7,0.3
03857.png,0.5,0.3
02591.png,0.7,0.6
01926.png,0.7,0.3
01932.png,0.7,0.8
03843.png,0.6,0.3
02585.png,0.9,0.5
00392.png,0.4,0.7
00396.png,0.7,0.3
01088.png,0.3,0.3
03847.png,0.3,0.8
02581.png,0.9,0.6
01936.png,0.6,0.8
01922.png,0.4,0.8
03853.png,0.7,0.8
02595.png,0.8,0.4
00382.png,0.4,0.5
01077.png,0.3,0.5
00369.png,0.2,0.8
03660.png,0.8,0.6
02218.png,0.7,0.8
03106.png,0.8,0.7
01711.png,0.9,0.6
01705.png,0.8,0.4
03112.png,0.9,0.6
03674.png,0.7,0.2
01063.png,0.6,0.7
04133.png,0.7,0.8
03884.png,0.7,0.3
02542.png,0.7,0.8
00355.png,0.3,0.5
00433.png,0.7,0.3
02224.png,0.7,0.7
02230.png,0.9,0.4
00427.png,0.7,0.3
01739.png,0.9,0.6
00341.png,0.6,0.6
03648.png,0.7,0.7
04127.png,0.6,0.6
03890.png,0.7,0.5
02556.png,0.9,0.6
00816.png,0.6,0.8
02967.png,0.7,0.8
02973.png,0.8,0.7
00802.png,0.4,0.8
02783.png,0.9,0.9
00194.png,0.5,0.4
00180.png,0.7,0.8
03489.png,0.7,0.2
02797.png,0.6,0.6
01513.png,0.8,0.6
03304.png,0.7,0.5
03462.png,0.9,0.6
01275.png,0.7,0.3
01261.png,0.4,0.8
02768.png,0.8,0.3
03476.png,0.7,0.5
03310.png,0.9,0.5
01507.png,0.9,0.6
00619.png,0.7,0.8
03338.png,0.4,0.9
02026.png,0.9,0.2
00631.png,0.8,0.6
00157.png,0.9,0.8
01249.png,0.4,0.4
02740.png,0.9,0.5
02998.png,0.6,0.3
02754.png,0.9,0.4
00143.png,0.7,0.8
00625.png,0.7,0.3
02032.png,0.9,0.6
00962.png,0.8,0.8
02813.png,0.8,0.8
02807.png,0.9,0.7
00976.png,0.7,0.6
01498.png,0.8,0.7
00786.png,0.7,0.7
02191.png,0.8,0.6
02185.png,0.8,0.5
00792.png,0.7,0.4
00779.png,0.7,0.4
01467.png,0.7,0.7
03270.png,0.9,0.8
03516.png,0.6,0.8
02608.png,0.9,0.7
01301.png,0.4,0.9
01315.png,0.9,0.7
03502.png,0.8,0.7
03264.png,0.7,0.2
01473.png,0.7,0.4
02152.png,0.9,0.6
00745.png,0.8,0.4
00023.png,0.3,0.8
02634.png,0.7,0.9
02620.png,0.7,0.6
01329.png,0.7,0.7
00037.png,0.3,0.3
00751.png,0.9,0.6
00989.png,0.5,0.2
02146.png,0.9,0.6
03258.png,0.8,0.5
04084.png,0.8,0.7
03933.png,0.7,0.6
02393.png,1.0,0.6
01842.png,0.7,0.9
00584.png,0.6,0.3
01856.png,0.7,0.7
00590.png,0.6,0.3
02387.png,0.9,0.6
03099.png,1.0,0.6
04090.png,0.8,0.8
03927.png,0.7,0.5
01103.png,0.4,0.6
03714.png,0.7,0.8
03072.png,0.9,0.4
01665.png,0.7,0.3
01671.png,0.9,0.8
03066.png,0.7,0.5
02378.png,0.9,0.8
03700.png,0.7,0.8
00209.png,0.4,0.7
01117.png,0.7,0.6
02436.png,1.0,0.4
04047.png,0.6,0.7
03728.png,0.8,0.7
00221.png,0.7,0.8
01659.png,0.8,0.5
01881.png,0.7,0.3
00547.png,0.7,0.3
02350.png,0.8,0.7
02344.png,0.9,0.7
01895.png,0.6,0.5
00553.png,0.7,0.4
00235.png,0.7,0.3
02422.png,0.9,0.4
04053.png,0.7,0.8
00552.png,0.7,0.3
01894.png,0.7,0.3
02345.png,0.7,0.7
04052.png,0.7,0.9
02423.png,0.4,0.6
00234.png,0.4,0.6
00220.png,0.7,0.3
03729.png,0.8,0.6
04046.png,0.7,0.7
02437.png,0.9,0.4
02351.png,0.7,0.8
00546.png,0.8,0.6
01880.png,0.7,0.3
01658.png,0.8,0.4
02379.png,1.0,0.3
03067.png,0.9,0.6
01670.png,0.7,0.5
01116.png,0.7,0.7
00208.png,0.3,0.7
03701.png,0.7,0.8
03715.png,0.7,0.8
01102.png,0.8,0.4
01664.png,0.4,0.4
03073.png,0.7,0.2
03098.png,1.0,0.6
02386.png,0.9,0.7
00591.png,0.7,0.3
01857.png,0.7,0.6
03926.png,0.7,0.6
04091.png,0.7,0.7
03932.png,0.7,0.9
04085.png,0.8,0.9
00585.png,0.8,0.6
01843.png,0.7,0.9
02392.png,0.9,0.6
00036.png,0.3,0.8
01328.png,0.7,0.9
02621.png,0.7,0.7
03259.png,0.9,0.5
02147.png,0.8,0.8
00988.png,0.7,0.2
00750.png,0.8,0.4
00744.png,0.7,0.5
02153.png,0.8,0.6
02635.png,0.6,0.6
00022.png,0.8,0.8
03503.png,0.8,0.6
01314.png,0.9,0.7
01472.png,0.8,0.5
03265.png,1.0,0.6
03271.png,0.7,0.8
01466.png,0.7,0.6
00778.png,0.7,0.6
01300.png,0.7,0.3
02609.png,0.9,0.3
03517.png,0.8,0.6
00793.png,0.6,0.7
02184.png,0.8,0.5
02190.png,0.9,0.6
00787.png,0.7,0.5
01499.png,0.9,0.7
02806.png,0.8,0.8
00977.png,0.8,0.4
00963.png,0.7,0.6
02812.png,0.8,0.8
00142.png,0.7,0.3
02755.png,0.8,0.5
02033.png,0.9,0.7
00624.png,0.7,0.6
00630.png,0.7,0.2
02027.png,0.9,0.6
03339.png,0.7,0.8
02999.png,0.7,0.8
02741.png,0.7,0.7
01248.png,0.5,0.3
00156.png,0.8,0.6
03477.png,0.4,0.8
02769.png,0.3,0.4
01260.png,0.8,0.6
00618.png,0.7,0.6
01506.png,0.9,0.6
03311.png,0.9,0.9
03305.png,0.7,0.7
01512.png,0.7,0.7
01274.png,0.7,0.5
03463.png,0.8,0.5
02796.png,0.6,0.6
03488.png,0.8,0.5
00181.png,0.3,0.9
00195.png,0.7,0.6
02782.png,0.8,0.9
02972.png,0.8,0.3
00803.png,0.4,0.7
00817.png,0.7,0.8
02966.png,0.7,0.8
01738.png,0.9,0.6
00426.png,0.7,0.4
02231.png,0.9,0.6
02557.png,0.6,0.7
03891.png,0.7,0.8
04126.png,0.9,0.7
03649.png,0.9,0.6
00340.png,0.4,0.4
00354.png,0.4,0.6
02543.png,0.7,0.7
03885.png,0.7,0.2
04132.png,0.8,0.8
02225.png,0.7,0.3
00432.png,0.7,0.6
03113.png,0.9,0.3
01704.png,0.7,0.4
01062.png,0.6,0.8
03675.png,0.7,0.8
03661.png,0.8,0.6
00368.png,0.2,0.4
01076.png,0.3,0.5
01710.png,0.6,0.7
03107.png,0.4,0.7
02219.png,0.7,0.6
01923.png,0.4,0.7
00383.png,0.2,0.6
02594.png,0.8,0.9
03852.png,0.7,0.8
02580.png,0.8,0.9
03846.png,0.8,0.5
01089.png,0.7,0.3
00397.png,0.7,0.6
01937.png,0.8,0.8
01909.png,0.7,0.4
03878.png,0.7,0.6
03850.png,0.6,0.5
02596.png,0.8,0.4
03688.png,0.8,0.6
00381.png,0.6,0.4
01921.png,0.7,0.6
01935.png,0.9,0.8
00395.png,0.4,0.4
03844.png,0.6,0.8
02582.png,0.9,0.8
03677.png,0.7,0.8
04118.png,0.7,0.8
02569.png,0.9,0.9
01060.png,0.7,0.7
00418.png,0.6,0.5
01706.png,0.7,0.4
03111.png,1.0,0.3
03105.png,0.9,0.7
01712.png,0.9,0.8
01074.png,0.6,0.7
03663.png,0.9,0.6
00342.png,0.3,0.4
04124.png,0.6,0.7
03893.png,0.7,0.8
02555.png,0.8,0.6
02233.png,0.9,0.8
00424.png,0.7,0.4
00430.png,0.7,0.3
02227.png,0.8,0.8
03139.png,0.9,0.9
04130.png,0.9,0.9
03887.png,0.7,0.6
02541.png,0.7,0.7
01048.png,0.5,0.4
00356.png,0.3,0.5
00801.png,0.7,0.6
02970.png,0.7,0.6
02964.png,0.7,0.8
00815.png,0.4,0.8
00183.png,0.7,0.5
02794.png,0.5,0.6
02958.png,0.7,0.6
02780.png,0.8,0.6
01289.png,0.7,0.7
00197.png,0.6,0.7
00829.png,0.7,0.7
03313.png,0.8,0.3
01504.png,0.8,0.6
01262.png,0.8,0.6
03475.png,0.3,0.8
03461.png,0.8,0.7
00168.png,0.7,0.8
01276.png,0.7,0.4
01510.png,0.7,0.4
03307.png,0.9,0.6
02019.png,0.9,0.6
01538.png,0.6,0.3
00626.png,0.7,0.2
02031.png,1.0,0.5
02757.png,0.7,0.3
03449.png,0.3,0.4
00140.png,0.7,0.4
00154.png,0.8,0.8
02743.png,0.8,0.4
02025.png,0.9,0.6
00632.png,0.7,0.3
00975.png,0.6,0.4
02804.png,0.9,0.5
02810.png,0.9,0.6
00961.png,0.8,0.8
03298.png,0.7,0.9
02186.png,0.8,0.6
00949.png,0.8,0.8
00791.png,0.6,0.5
02838.png,0.8,0.6
00785.png,0.6,0.6
02192.png,1.0,0.7
02179.png,0.8,0.6
03267.png,0.7,0.2
01470.png,0.7,0.5
01316.png,0.8,0.5
00008.png,0.7,0.3
03501.png,0.8,0.8
03515.png,0.9,0.6
01302.png,0.7,0.5
01464.png,0.7,0.7
03273.png,0.9,0.8
00752.png,0.7,0.4
02145.png,0.8,0.6
02623.png,0.8,0.6
00034.png,0.4,0.8
00020.png,0.4,0.5
03529.png,0.9,0.9
02637.png,0.8,0.6
02151.png,0.9,0.5
00746.png,0.7,0.7
01458.png,0.7,0.6
03918.png,0.7,0.6
01869.png,0.6,0.7
04093.png,0.8,0.6
03924.png,0.7,0.7
01855.png,0.7,0.7
00593.png,0.6,0.5
02384.png,0.9,0.2
02390.png,0.9,0.6
01841.png,0.4,0.7
00587.png,0.6,0.6
01699.png,0.4,0.5
04087.png,0.7,0.9
03930.png,0.7,0.7
03703.png,0.7,0.8
01114.png,0.7,0.6
01672.png,0.8,0.3
03065.png,0.8,0.6
03071.png,0.8,0.8
01666.png,0.5,0.4
00578.png,0.7,0.3
01100.png,0.8,0.5
02409.png,0.9,0.6
04078.png,0.8,0.9
03717.png,0.8,0.7
00236.png,0.8,0.3
01128.png,0.6,0.6
02421.png,0.9,0.2
04050.png,0.8,0.8
03059.png,0.8,0.4
02347.png,0.8,0.6
01896.png,0.7,0.9
00550.png,0.3,0.4
01882.png,0.6,0.3
00544.png,0.7,0.3
02353.png,0.9,0.7
02435.png,0.9,0.4
04044.png,0.7,0.7
00222.png,0.7,0.4
02352.png,0.9,0.9
00545.png,0.3,0.3
01883.png,0.7,0.3
00223.png,0.7,0.3
04045.png,0.7,0.9
02434.png,0.9,0.7
04051.png,0.4,0.7
02420.png,1.0,0.3
01129.png,0.6,0.7
00237.png,0.4,0.4
00551.png,0.7,0.3
01897.png,0.4,0.3
02346.png,0.9,0.6
03058.png,0.9,0.6
00579.png,0.7,0.3
01667.png,0.9,0.8
03070.png,0.9,0.8
03716.png,0.8,0.8
04079.png,0.7,0.9
02408.png,0.9,0.6
01101.png,0.8,0.5
01115.png,0.4,0.6
03702.png,0.7,0.8
03064.png,0.9,0.3
01673.png,1.0,0.5
01698.png,0.9,0.3
00586.png,0.8,0.4
01840.png,0.4,0.7
02391.png,0.9,0.6
03931.png,0.7,0.3
04086.png,0.8,0.9
03925.png,0.7,0.3
04092.png,0.7,0.9
02385.png,0.9,0.2
00592.png,0.7,0.2
01854.png,0.7,0.6
03919.png,0.8,0.6
01868.png,0.7,0.7
02636.png,0.5,0.7
03528.png,0.8,0.9
00021.png,0.6,0.3
01459.png,0.7,0.4
00747.png,0.8,0.3
02150.png,0.8,0.6
02144.png,0.8,0.4
00753.png,0.7,0.4
00035.png,0.4,0.3
02622.png,0.7,0.8
01303.png,0.4,0.9
03514.png,0.9,0.3
03272.png,0.7,0.8
01465.png,0.7,0.5
01471.png,0.8,0.5
03266.png,0.7,0.2
02178.png,0.7,0.5
03500.png,0.8,0.7
00009.png,0.6,0.3
01317.png,0.4,0.9
02193.png,0.7,0.8
00784.png,0.8,0.7
00790.png,0.3,0.7
00948.png,0.8,0.8
02187.png,0.9,0.6
03299.png,0.7,0.9
02839.png,0.7,0.6
02811.png,0.9,0.7
00960.png,0.6,0.7
00974.png,0.5,0.7
02805.png,0.7,0.7
02742.png,0.7,0.3
00155.png,0.9,0.3
00633.png,0.7,0.7
02024.png,0.9,0.6
02030.png,0.9,0.6
00627.png,0.4,0.6
01539.png,0.4,0.6
00141.png,0.7,0.4
03448.png,0.7,0.6
02756.png,0.6,0.3
01277.png,0.8,0.6
00169.png,0.7,0.4
03460.png,0.8,0.7
02018.png,0.9,0.8
03306.png,0.7,0.6
01511.png,0.9,0.8
01505.png,0.8,0.5
03312.png,0.9,0.6
03474.png,0.6,0.7
01263.png,0.4,0.4
00196.png,0.4,0.5
01288.png,0.7,0.8
02781.png,0.8,0.3
02959.png,0.7,0.6
00828.png,0.7,0.5
02795.png,0.6,0.6
00182.png,0.7,0.7
02965.png,0.7,0.6
00814.png,0.8,0.7
00800.png,0.6,0.4
02971.png,0.6,0.6
03138.png,0.9,0.3
02226.png,0.9,0.8
00431.png,0.6,0.4
00357.png,0.3,0.6
01049.png,0.7,0.3
02540.png,0.7,0.7
03886.png,0.7,0.6
04131.png,0.9,0.8
02554.png,1.0,0.7
03892.png,0.8,0.8
04125.png,0.8,0.7
00343.png,0.3,0.5
00425.png,0.4,0.3
02232.png,0.9,0.7
01713.png,0.9,0.4
03104.png,0.7,0.8
03662.png,0.8,0.6
01075.png,0.4,0.4
01061.png,0.6,0.9
02568.png,0.8,0.9
04119.png,0.7,0.8
03676.png,0.7,0.2
03110.png,0.9,0.3
01707.png,0.7,0.4
00419.png,0.4,0.6
01934.png,0.7,0.8
02583.png,0.7,0.6
03845.png,0.6,0.8
00394.png,0.7,0.3
00380.png,0.3,0.4
03689.png,0.8,0.6
02597.png,1.0,0.7
03851.png,0.6,0.5
01920.png,0.3,0.8
01908.png,0.7,0.4
03879.png,0.7,0.3
01905.png,0.7,0.4
03874.png,0.7,0.3
03860.png,0.7,0.3
01911.png,0.7,0.4
01939.png,0.7,0.8
03848.png,0.8,0.8
03690.png,0.7,0.6
00399.png,0.7,0.4
01087.png,0.3,0.4
01093.png,0.4,0.3
03684.png,0.7,0.3
00400.png,0.6,0.7
02217.png,0.6,0.8
03109.png,0.9,0.3
04100.png,0.8,0.6
02571.png,0.9,0.9
01078.png,0.7,0.7
00366.png,0.3,0.5
00372.png,0.3,0.5
04114.png,0.7,0.3
02565.png,1.0,0.6
02203.png,1.0,0.8
00414.png,0.7,0.3
03135.png,0.9,0.8
01722.png,0.9,0.8
01044.png,0.6,0.3
03653.png,0.9,0.6
04128.png,0.6,0.7
03647.png,0.9,0.6
02559.png,0.7,0.8
01050.png,0.6,0.3
00428.png,0.6,0.4
01736.png,0.9,0.4
03121.png,0.9,0.6
02968.png,0.7,0.9
00819.png,0.7,0.6
01285.png,0.7,0.4
